age,balance,average_spending,average_balance,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,has_deposits_no,has_deposits_yes,loan_no,loan_yes,has_insurance_n,has_insurance_y,has_mortgage_no,has_mortgage_yes,predictions
54.0,1274.1703997403995,-4.714270717763993,1313.557046409502,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6859380600148907
47.0,3585.2732422199942,-6.627828022605427,3710.4290786175834,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.6859198627925843
52.0,163.21511636155037,1.2494773522461786,103.73340308174276,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.6858963350278917
27.0,883.8669406360161,-1.9450867259896405,888.8652030449483,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6858740525167277
59.0,2398.8941952102587,1.103369934131424,2404.425922606899,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.6857110874907804
41.233851784080514,5501.048619468641,-3.6265441970029495,5557.712728891904,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6856891787343542
28.0,232.45990524536964,-1.710612036105757,185.39264032948543,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.685646484420606
25.0,1011.1554368604066,3.5269322817656756,940.103462475714,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6855799844293599
31.0,747.2956548464763,-4.254323327934876,801.7336918674433,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6855784199105811
46.0,1445.2667458213296,6.001340327987901,1342.5930070759578,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,0.6855534174044948
30.0,257.5052414441869,-1.4862979560467557,292.98558613286866,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,0.6854397984888264
59.0,811.329540046726,2.9267339817059836,737.3821055143003,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6854308603520467
45.0,167.939204932414,-4.9333142747227114,248.28690959063084,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.685425339642887
31.0,5220.694621663339,1.7032143476995043,5193.357825170422,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,0.6854232296462647
72.0,199.3172831538346,0.4434411577749114,147.4268375536286,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6854166099073865
47.0,3497.7989206751517,-4.2145331810331115,3511.0417642156326,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6854146539736177
31.0,2484.701154095946,-5.6374776362183185,2606.7922939529503,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,0.685396051027569
25.0,281.01029705054293,-4.042047416786026,338.12793110474854,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6853914445513228
28.0,227.983586029336,-0.5371908369819528,164.8856839704172,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6853893217755287
46.0,1367.4046879056818,5.503826627420458,1304.3739098869146,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,0.6853860197436761
36.0,446.3581807662436,1.8799050654730172,461.0771029182445,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,0.6853638921870031
28.0,849.8096563910807,4.36624324150705,798.7898469285531,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,0.6853610058282713
59.0,465.1808809682177,4.926749344132222,476.20187047103377,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6853503411913573
83.0,2044.8323636187677,10.373318663159107,1971.101970658862,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,True,False,0.6853462150837782
34.0,2561.4483248292113,-8.163955101967222,2727.1289084519008,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,0.6853237200147262
33.0,2433.7031479641387,2.734065066526309,2370.729454083558,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,0.6853069386089442
24.0,486.1964786845726,2.977219888059033,414.1215722103212,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.685287441667337
43.0,2388.5221636084543,2.2386273970393633,2362.424273544191,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,0.6852519134318079
55.0,13021.986800833347,-0.8400779594335472,12977.48097256316,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,True,False,0.6852463048573754
57.0,594.8649183237886,-1.2561213821641422,635.4117605747999,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,0.685190590006878
29.0,287.21580635500555,-2.4909307814001567,324.8055125633551,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6851809776145903
47.0,311.85609924866264,-4.709393438335439,329.14611196425955,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.6851371079703861
30.0,1759.0295973901664,1.8473243331268987,1685.8670170459054,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6850547247512777
28.0,51.13932917751605,0.5245948412282669,62.85520817700422,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6850207283715796
32.0,6671.989545444837,-5.980685883163023,6744.975484976684,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,0.6849694730155332
31.0,1592.2356991253093,-1.9453112512284678,1618.1505624867855,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,0.6849480357787141
55.0,3382.0584658178955,2.808292680840477,3337.5636424190993,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,0.6849119310742329
36.0,1784.122263653792,4.4122866264969165,1768.5581574010525,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.6848949429028869
24.0,1918.8465340200976,1.693035335592358,1914.1155853972618,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6848901112336567
32.0,1823.195759703772,2.8421440834751865,1800.8694840349538,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,0.6848770839101574
48.0,4084.6809381695793,1.4186567014234424,4092.560313296596,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,0.6848472178885531
52.0,2095.5617100308655,-4.4259280058425245,2260.6562709045547,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,True,False,0.6848089420035928
57.0,481.7600364113824,4.639925391650641,355.07507755216255,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.684791118423911
60.0,1722.482859158844,4.824645850656025,1682.4935487458654,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,0.6847862478408429
52.0,310.9001600179789,-4.522974808473109,277.60782725719616,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,0.6847398980005626
63.0,182.69010051442137,11.698581085007723,45.90115416138962,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,0.6847352102447488
